trader_id,market_id,asset_id,trade_date,volume_mwh,price,trade_type,trade_timestamp
15,4,5,2025-07-05,268,87.09,SELL,2025-07-05 12:00:00
4,1,7,2025-09-03,252,50.59,SELL,2025-09-03 01:00:00
9,3,6,2025-10-05,260,79.45,BUY,2025-10-05 17:00:00
12,3,4,2025-04-29,208,54.88,BUY,2025-04-29 17:00:00
14,5,2,2025-11-04,393,134.55,BUY,2025-11-04 22:00:00
12,1,10,2025-10-15,58,74.99,BUY,2025-10-15 17:00:00
5,2,3,2025-04-14,450,62.72,BUY,2025-04-14 17:00:00
1,1,1,2025-07-12,54,71.11,SELL,2025-07-12 03:00:00
3,3,2,2025-04-29,241,83.07,SELL,2025-04-29 07:00:00
11,5,10,2025-12-22,95,97.11,BUY,2025-12-22 07:00:00
6,4,1,2025-09-02,106,134.08,BUY,2025-09-02 22:00:00
13,3,8,2025-09-20,289,81.96,BUY,2025-09-20 15:00:00
15,1,1,2025-02-05,136,130.48,BUY,2025-02-05 11:00:00
3,1,1,2025-03-12,66,72.86,BUY,2025-03-12 07:00:00
11,4,10,2025-10-12,16,65.77,BUY,2025-10-12 17:00:00
6,1,5,2025-04-12,134,64.81,SELL,2025-04-12 03:00:00
6,1,2,2025-06-16,461,71.08,BUY,2025-06-16 16:00:00
5,5,6,2025-07-30,14,71.68,BUY,2025-07-30 12:00:00
10,1,9,2025-04-25,308,71.21,SELL,2025-04-25 02:00:00
13,2,2,2025-08-27,63,127.84,SELL,2025-08-27 20:00:00
5,4,10,2025-08-13,398,117.75,SELL,2025-08-13 11:00:00
9,3,8,2025-11-30,465,86.5,SELL,2025-11-30 10:00:00
3,4,3,2025-08-19,453,78.13,BUY,2025-08-19 16:00:00
15,3,3,2025-06-13,467,43.8,BUY,2025-06-13 01:00:00
11,5,8,2025-02-14,347,125.07,SELL,2025-02-14 10:00:00
10,1,3,2025-11-18,55,115.64,SELL,2025-11-18 19:00:00
7,3,3,2025-07-02,240,115.9,BUY,2025-07-02 12:00:00
13,3,10,2025-06-21,95,41.44,BUY,2025-06-21 03:00:00
4,5,2,2025-08-27,25,88.43,BUY,2025-08-27 14:00:00
2,4,2,2025-05-21,191,70.83,BUY,2025-05-21 13:00:00
10,4,10,2025-03-28,161,102.91,BUY,2025-03-28 18:00:00
3,4,6,2025-10-09,273,52.23,SELL,2025-10-09 04:00:00
3,1,5,2025-01-18,57,136.14,BUY,2025-01-18 09:00:00
3,5,6,2025-12-13,246,77.07,BUY,2025-12-13 02:00:00
3,3,7,2025-06-15,148,60.96,SELL,2025-06-15 14:00:00
10,4,4,2025-05-17,29,50.22,BUY,2025-05-17 03:00:00
6,4,7,2025-02-04,480,130.64,SELL,2025-02-04 09:00:00
13,4,7,2025-11-16,400,58.12,SELL,2025-11-16 12:00:00
14,2,3,2025-08-28,64,131.3,SELL,2025-08-28 09:00:00
6,1,2,2025-01-18,22,88.53,SELL,2025-01-18 04:00:00
11,4,3,2025-11-11,453,66.06,BUY,2025-11-11 07:00:00
9,2,5,2025-11-13,187,58.03,BUY,2025-11-13 03:00:00
8,5,5,2025-01-31,389,125.96,SELL,2025-01-31 08:00:00
10,3,2,2025-10-26,473,59.82,BUY,2025-10-26 12:00:00
7,4,7,2025-09-07,192,-6.89,BUY,2025-09-07 12:00:00
15,1,2,2025-04-15,80,113.8,SELL,2025-04-15 08:00:00
12,4,10,2025-05-04,396,87.9,BUY,2025-05-04 15:00:00
12,1,10,2025-04-27,455,73.08,SELL,2025-04-27 02:00:00
13,2,8,2025-02-16,263,129.6,SELL,2025-02-16 18:00:00
2,1,8,2025-06-19,63,122.72,SELL,2025-06-19 23:00:00
10,5,9,2025-03-07,218,94.41,BUY,2025-03-07 11:00:00
2,1,1,2025-07-31,401,121.54,BUY,2025-07-31 09:00:00
14,3,4,2025-08-01,49,77.37,SELL,2025-08-01 16:00:00
1,2,3,2025-03-31,241,60.98,SELL,2025-03-31 07:00:00
7,1,2,2025-10-11,151,63.05,BUY,2025-10-11 14:00:00
7,4,2,2025-11-03,175,59.19,BUY,2025-11-03 13:00:00
1,5,5,2025-05-24,136,85.27,SELL,2025-05-24 08:00:00
6,3,7,2025-06-06,180,135.2,BUY,2025-06-06 22:00:00
11,1,7,2025-08-24,435,82.49,BUY,2025-08-24 04:00:00
14,1,1,2025-05-02,65,97.32,SELL,2025-05-02 10:00:00
12,3,8,2025-07-27,406,61.03,SELL,2025-07-27 00:00:00
7,3,6,2025-09-04,258,74.63,BUY,2025-09-04 13:00:00
14,1,10,2025-01-31,475,129.63,BUY,2025-01-31 08:00:00
1,4,8,2025-02-26,457,155.19,SELL,2025-02-26 21:00:00
12,4,4,2025-07-07,304,67.54,SELL,2025-07-07 04:00:00
6,4,6,2025-01-30,332,80.74,BUY,2025-01-30 02:00:00
10,1,1,2025-10-27,392,111.05,BUY,2025-10-27 10:00:00
9,2,4,2025-01-17,182,141.94,BUY,2025-01-17 11:00:00
12,1,6,2025-11-05,151,104.08,BUY,2025-11-05 08:00:00
1,2,10,2025-12-03,230,125.79,BUY,2025-12-03 18:00:00
2,4,7,2025-06-23,48,110.25,SELL,2025-06-23 19:00:00
2,1,10,2025-07-01,483,73.53,SELL,2025-07-01 16:00:00
10,4,5,2025-04-15,456,83.99,SELL,2025-04-15 06:00:00
3,1,3,2025-01-30,311,134.16,SELL,2025-01-30 21:00:00
14,4,9,2025-04-26,122,124.66,SELL,2025-04-26 22:00:00
4,3,10,2025-07-26,302,60.57,SELL,2025-07-26 02:00:00
7,1,8,2025-08-17,469,93.62,SELL,2025-08-17 14:00:00
3,2,10,2025-12-14,282,87.86,BUY,2025-12-14 07:00:00
7,4,1,2025-07-27,416,92.34,BUY,2025-07-27 12:00:00
5,5,2,2025-10-30,255,104.61,BUY,2025-10-30 18:00:00
5,2,2,2025-07-07,25,62.4,BUY,2025-07-07 03:00:00
7,5,9,2025-10-27,469,74.61,BUY,2025-10-27 16:00:00
7,4,6,2025-08-21,23,139.55,BUY,2025-08-21 20:00:00
7,1,9,2025-11-15,150,125.67,SELL,2025-11-15 19:00:00
9,1,8,2025-06-01,149,70.04,BUY,2025-06-01 12:00:00
1,1,6,2025-02-18,289,105.64,SELL,2025-02-18 15:00:00
1,5,6,2025-02-14,205,108.08,BUY,2025-02-14 06:00:00
15,4,6,2025-03-31,36,123.32,SELL,2025-03-31 20:00:00
3,3,5,2025-11-24,435,74.66,BUY,2025-11-24 12:00:00
6,1,1,2025-08-04,207,83.1,BUY,2025-08-04 01:00:00
2,4,6,2025-08-10,140,72.14,SELL,2025-08-10 01:00:00
9,3,1,2025-09-30,68,72.63,BUY,2025-09-30 13:00:00
1,3,8,2025-07-17,144,67.94,BUY,2025-07-17 01:00:00
14,4,7,2025-11-02,439,80.45,SELL,2025-11-02 10:00:00
5,1,4,2025-08-11,113,99.08,SELL,2025-08-11 06:00:00
7,1,7,2025-06-30,169,120.52,BUY,2025-06-30 10:00:00
10,2,7,2025-11-30,274,116.35,SELL,2025-11-30 18:00:00
3,4,7,2025-10-11,38,93.65,BUY,2025-10-11 09:00:00
14,3,4,2025-07-21,23,132.77,SELL,2025-07-21 22:00:00
2,5,9,2025-10-08,51,114.08,SELL,2025-10-08 11:00:00
13,5,5,2025-10-29,235,83.85,BUY,2025-10-29 17:00:00
3,1,2,2025-02-09,330,71.87,BUY,2025-02-09 17:00:00
15,2,7,2025-04-16,116,103.73,BUY,2025-04-16 19:00:00
12,5,5,2025-10-22,176,51.13,SELL,2025-10-22 00:00:00
7,1,6,2025-03-06,107,75.8,BUY,2025-03-06 06:00:00
15,2,7,2025-08-09,403,86.94,SELL,2025-08-09 13:00:00
1,5,3,2025-02-19,142,84.13,SELL,2025-02-19 15:00:00
8,3,5,2025-09-21,161,62.57,SELL,2025-09-21 01:00:00
3,5,6,2025-10-17,371,50.61,BUY,2025-10-17 02:00:00
5,5,2,2025-04-22,303,60.22,BUY,2025-04-22 17:00:00
10,5,9,2025-03-06,240,44.49,BUY,2025-03-06 04:00:00
11,5,4,2025-09-15,27,63.22,BUY,2025-09-15 04:00:00
5,1,1,2025-08-19,40,148.21,BUY,2025-08-19 21:00:00
6,4,8,2025-02-26,163,149.58,BUY,2025-02-26 21:00:00
7,3,3,2025-12-29,270,86.19,SELL,2025-12-29 03:00:00
11,4,2,2025-12-29,226,92.76,BUY,2025-12-29 14:00:00
1,1,7,2025-11-09,22,69.62,BUY,2025-11-09 06:00:00
6,5,10,2025-06-29,320,86.14,SELL,2025-06-29 16:00:00
2,2,10,2025-02-25,268,71.29,BUY,2025-02-25 04:00:00
14,2,1,2025-05-11,214,121.55,BUY,2025-05-11 21:00:00
10,4,9,2025-11-06,259,46.12,SELL,2025-11-06 03:00:00
3,2,2,2025-05-26,206,66.47,BUY,2025-05-26 06:00:00
14,4,4,2025-03-17,318,87.7,SELL,2025-03-17 10:00:00
5,3,4,2025-10-02,92,65.83,SELL,2025-10-02 12:00:00
1,2,5,2025-05-02,295,121.61,BUY,2025-05-02 19:00:00
7,5,2,2025-08-09,217,141.55,BUY,2025-08-09 21:00:00
1,1,6,2025-06-24,368,104.65,SELL,2025-06-24 10:00:00
8,3,4,2025-09-07,186,68.83,SELL,2025-09-07 01:00:00
11,2,7,2025-06-27,216,108.0,BUY,2025-06-27 20:00:00
12,2,5,2025-07-17,496,136.23,SELL,2025-07-17 20:00:00
6,4,6,2025-07-22,123,66.02,SELL,2025-07-22 01:00:00
11,3,10,2025-06-04,99,79.66,BUY,2025-06-04 13:00:00
14,1,6,2025-10-03,293,128.12,SELL,2025-10-03 19:00:00
1,1,7,2025-12-27,357,85.78,BUY,2025-12-27 07:00:00
15,4,5,2025-05-09,214,53.74,SELL,2025-05-09 00:00:00
14,4,4,2025-09-30,167,48.56,SELL,2025-09-30 02:00:00
7,4,10,2025-01-22,72,65.7,SELL,2025-01-22 00:00:00
10,2,9,2025-02-20,293,77.51,BUY,2025-02-20 14:00:00
3,3,6,2025-03-05,19,130.87,SELL,2025-03-05 19:00:00
7,1,7,2025-11-12,32,66.23,BUY,2025-11-12 16:00:00
15,5,8,2025-02-04,482,105.17,BUY,2025-02-04 07:00:00
11,1,1,2025-02-08,479,99.13,SELL,2025-02-08 16:00:00
8,3,3,2025-07-29,68,73.91,BUY,2025-07-29 13:00:00
10,4,8,2025-01-06,452,100.43,SELL,2025-01-06 13:00:00
14,2,8,2025-03-29,486,69.69,SELL,2025-03-29 17:00:00
15,1,10,2025-06-01,256,42.41,BUY,2025-06-01 03:00:00
3,5,8,2025-09-21,389,52.62,SELL,2025-09-21 04:00:00
5,2,3,2025-03-19,51,56.0,BUY,2025-03-19 04:00:00
10,1,7,2025-07-24,235,71.77,SELL,2025-07-24 14:00:00
2,3,10,2025-06-23,144,59.01,SELL,2025-06-23 23:00:00
14,1,6,2025-08-11,464,137.18,BUY,2025-08-11 20:00:00
2,5,10,2025-09-15,137,126.6,SELL,2025-09-15 22:00:00
1,2,6,2025-02-22,244,146.66,BUY,2025-02-22 08:00:00
3,1,4,2025-05-21,493,66.72,SELL,2025-05-21 16:00:00
4,5,10,2025-08-24,251,64.86,BUY,2025-08-24 05:00:00
3,1,2,2025-05-26,329,70.48,SELL,2025-05-26 06:00:00
11,1,2,2025-05-30,291,96.63,BUY,2025-05-30 08:00:00
8,4,7,2025-12-02,27,94.09,BUY,2025-12-02 13:00:00
1,5,3,2025-05-19,160,119.03,BUY,2025-05-19 18:00:00
5,1,10,2025-04-23,423,85.0,SELL,2025-04-23 15:00:00
7,2,3,2025-12-27,281,141.22,BUY,2025-12-27 22:00:00
13,3,6,2025-12-05,211,124.76,SELL,2025-12-05 08:00:00
9,4,4,2025-10-24,86,101.2,BUY,2025-10-24 10:00:00
1,4,3,2025-02-26,131,117.22,BUY,2025-02-26 09:00:00
9,4,6,2025-07-30,407,87.17,BUY,2025-07-30 23:00:00
11,3,1,2025-12-23,370,76.66,SELL,2025-12-23 05:00:00
9,5,1,2025-11-12,251,69.12,SELL,2025-11-12 15:00:00
4,2,8,2025-01-28,424,164.52,SELL,2025-01-28 19:00:00
15,3,8,2025-07-06,53,60.4,BUY,2025-07-06 04:00:00
10,2,9,2025-10-12,41,66.4,SELL,2025-10-12 03:00:00
5,2,3,2025-06-04,492,68.01,BUY,2025-06-04 23:00:00
6,4,5,2025-04-25,130,107.47,BUY,2025-04-25 09:00:00
4,1,6,2025-11-08,274,113.64,BUY,2025-11-08 19:00:00
6,2,3,2025-01-23,327,121.31,BUY,2025-01-23 11:00:00
5,2,8,2025-07-26,130,149.19,SELL,2025-07-26 20:00:00
15,2,3,2025-07-21,179,104.83,SELL,2025-07-21 11:00:00
3,2,9,2025-06-07,321,70.21,SELL,2025-06-07 07:00:00
3,4,5,2025-09-09,451,119.3,BUY,2025-09-09 18:00:00
9,2,10,2025-10-23,391,98.9,SELL,2025-10-23 22:00:00
5,1,7,2025-11-01,148,72.37,SELL,2025-11-01 16:00:00
11,5,7,2025-08-10,66,72.11,SELL,2025-08-10 16:00:00
3,5,5,2025-09-13,240,75.49,BUY,2025-09-13 12:00:00
8,2,8,2025-11-25,38,126.21,SELL,2025-11-25 19:00:00
8,4,1,2025-04-26,235,118.3,SELL,2025-04-26 19:00:00
14,1,6,2025-02-08,258,97.08,BUY,2025-02-08 12:00:00
14,1,3,2025-03-07,284,124.38,BUY,2025-03-07 21:00:00
13,2,2,2025-11-18,321,100.29,SELL,2025-11-18 10:00:00
3,4,2,2025-05-19,303,72.86,SELL,2025-05-19 12:00:00
7,5,4,2025-08-27,48,75.88,BUY,2025-08-27 01:00:00
9,3,9,2025-10-20,337,111.41,SELL,2025-10-20 18:00:00
3,2,1,2025-01-11,324,87.57,BUY,2025-01-11 15:00:00
8,2,3,2025-07-20,185,69.44,BUY,2025-07-20 04:00:00
12,2,1,2025-03-18,267,56.44,BUY,2025-03-18 14:00:00
12,4,1,2025-01-01,412,110.4,BUY,2025-01-01 09:00:00
1,3,10,2025-04-30,70,53.78,SELL,2025-04-30 15:00:00
12,4,7,2025-11-05,425,69.59,SELL,2025-11-05 17:00:00
14,2,8,2025-11-06,468,55.45,BUY,2025-11-06 02:00:00
3,3,10,2025-08-02,454,95.04,SELL,2025-08-02 12:00:00
12,1,3,2025-02-12,456,84.1,BUY,2025-02-12 07:00:00
4,1,1,2025-04-02,486,126.11,BUY,2025-04-02 09:00:00
3,3,1,2025-12-17,329,89.64,BUY,2025-12-17 15:00:00
13,2,7,2025-11-07,179,114.25,BUY,2025-11-07 09:00:00
9,4,9,2025-06-23,16,63.14,BUY,2025-06-23 06:00:00
13,2,5,2025-06-13,352,68.35,SELL,2025-06-13 13:00:00
13,3,1,2025-10-18,385,101.17,SELL,2025-10-18 10:00:00
12,2,2,2025-10-17,384,49.45,BUY,2025-10-17 02:00:00
10,2,4,2025-07-19,74,127.77,SELL,2025-07-19 08:00:00
5,1,9,2025-06-16,461,70.41,BUY,2025-06-16 16:00:00
15,5,7,2025-03-10,253,46.2,BUY,2025-03-10 01:00:00
3,4,3,2025-10-30,173,102.49,SELL,2025-10-30 18:00:00
3,2,9,2025-12-29,215,98.38,SELL,2025-12-29 14:00:00
11,1,3,2025-01-17,108,81.24,SELL,2025-01-17 00:00:00
2,5,2,2025-01-17,104,143.38,SELL,2025-01-17 20:00:00
10,1,10,2025-12-07,142,83.01,SELL,2025-12-07 15:00:00
6,2,6,2025-03-25,409,103.29,BUY,2025-03-25 08:00:00
9,4,8,2025-09-07,355,68.42,BUY,2025-09-07 13:00:00
7,5,8,2025-03-02,192,119.04,BUY,2025-03-02 20:00:00
15,2,9,2025-10-27,210,58.68,BUY,2025-10-27 14:00:00
2,3,5,2025-10-25,70,72.13,BUY,2025-10-25 12:00:00
9,2,6,2025-06-01,193,66.31,BUY,2025-06-01 12:00:00
14,1,5,2025-07-20,230,110.07,SELL,2025-07-20 09:00:00
3,2,2,2025-06-24,458,60.21,BUY,2025-06-24 02:00:00
7,3,8,2025-10-29,497,118.05,SELL,2025-10-29 21:00:00
10,3,10,2025-10-03,34,53.32,BUY,2025-10-03 00:00:00
7,2,9,2025-09-07,203,98.72,SELL,2025-09-07 21:00:00
4,3,8,2025-03-27,450,94.57,SELL,2025-03-27 08:00:00
14,1,8,2025-07-19,478,77.89,BUY,2025-07-19 04:00:00
4,3,10,2025-01-30,411,153.47,BUY,2025-01-30 20:00:00
12,3,6,2025-11-27,402,114.19,BUY,2025-11-27 19:00:00
2,4,9,2025-08-20,497,157.97,BUY,2025-08-20 21:00:00
2,1,2,2025-07-09,160,113.42,BUY,2025-07-09 08:00:00
2,3,7,2025-07-27,88,109.89,BUY,2025-07-27 08:00:00
12,2,6,2025-05-23,297,112.7,SELL,2025-05-23 11:00:00
11,3,4,2025-10-29,146,71.07,SELL,2025-10-29 15:00:00
5,5,10,2025-01-11,304,140.92,BUY,2025-01-11 09:00:00
3,5,10,2025-02-02,454,90.98,SELL,2025-02-02 02:00:00
10,1,3,2025-07-01,58,158.09,BUY,2025-07-01 19:00:00
7,5,7,2025-02-14,22,154.25,SELL,2025-02-14 21:00:00
13,5,6,2025-12-18,301,94.31,SELL,2025-12-18 03:00:00
7,3,6,2025-12-24,439,86.42,BUY,2025-12-24 12:00:00
6,1,1,2025-11-26,58,60.78,BUY,2025-11-26 05:00:00
13,4,9,2025-07-22,144,128.71,BUY,2025-07-22 10:00:00
8,3,7,2025-09-30,192,59.91,BUY,2025-09-30 16:00:00
11,4,5,2025-07-16,70,88.17,SELL,2025-07-16 15:00:00
4,2,1,2025-04-28,138,64.94,BUY,2025-04-28 06:00:00
9,5,10,2025-05-21,220,60.4,SELL,2025-05-21 14:00:00
12,3,2,2025-02-22,173,82.84,BUY,2025-02-22 04:00:00
12,1,2,2025-10-19,304,79.47,BUY,2025-10-19 12:00:00
15,5,5,2025-07-14,175,99.02,SELL,2025-07-14 17:00:00
13,2,6,2025-07-08,167,153.87,SELL,2025-07-08 18:00:00
10,5,9,2025-10-14,294,73.27,BUY,2025-10-14 17:00:00
10,5,8,2025-10-17,169,68.83,BUY,2025-10-17 13:00:00
5,4,7,2025-09-18,258,68.84,BUY,2025-09-18 01:00:00
4,2,10,2025-12-01,439,85.62,BUY,2025-12-01 01:00:00
3,1,7,2025-10-17,98,55.77,SELL,2025-10-17 05:00:00
14,5,4,2025-10-19,105,107.34,BUY,2025-10-19 18:00:00
15,5,2,2025-02-25,80,129.64,BUY,2025-02-25 11:00:00
9,1,1,2025-06-27,426,80.22,BUY,2025-06-27 13:00:00
12,1,8,2025-11-15,454,72.7,SELL,2025-11-15 16:00:00
15,3,4,2025-08-02,311,79.98,BUY,2025-08-02 03:00:00
4,3,10,2025-07-13,49,76.15,BUY,2025-07-13 05:00:00
9,5,2,2025-07-22,315,85.24,SELL,2025-07-22 06:00:00
11,3,6,2025-05-13,194,105.03,BUY,2025-05-13 09:00:00
1,5,3,2025-11-19,197,68.06,SELL,2025-11-19 02:00:00
5,1,2,2025-04-01,19,134.65,BUY,2025-04-01 20:00:00
1,3,7,2025-07-23,452,111.95,BUY,2025-07-23 20:00:00
9,2,4,2025-10-21,25,110.46,SELL,2025-10-21 11:00:00
12,2,5,2025-01-06,215,82.15,SELL,2025-01-06 17:00:00
7,1,6,2025-09-21,301,72.26,BUY,2025-09-21 15:00:00
12,5,7,2025-05-25,237,81.99,BUY,2025-05-25 16:00:00
10,2,7,2025-08-16,431,77.73,BUY,2025-08-16 01:00:00
9,3,4,2025-04-29,460,46.27,SELL,2025-04-29 00:00:00
5,4,8,2025-05-30,341,52.91,SELL,2025-05-30 03:00:00
10,5,4,2025-09-06,447,135.63,BUY,2025-09-06 19:00:00
14,3,4,2025-06-23,97,60.62,BUY,2025-06-23 12:00:00
9,5,8,2025-11-27,102,121.87,BUY,2025-11-27 21:00:00
4,3,9,2025-08-21,478,60.36,BUY,2025-08-21 01:00:00
13,1,6,2025-06-29,297,55.72,SELL,2025-06-29 04:00:00
3,1,2,2025-09-19,29,51.54,BUY,2025-09-19 05:00:00
2,1,10,2025-06-09,220,56.45,BUY,2025-06-09 02:00:00
4,1,8,2025-03-21,438,93.04,BUY,2025-03-21 10:00:00
3,3,10,2025-09-18,469,71.19,SELL,2025-09-18 14:00:00
9,2,9,2025-02-01,479,118.72,BUY,2025-02-01 16:00:00
13,3,9,2025-11-23,183,60.64,BUY,2025-11-23 06:00:00
12,3,8,2025-11-03,275,82.73,SELL,2025-11-03 06:00:00
12,4,2,2025-09-17,311,131.28,BUY,2025-09-17 22:00:00
13,4,5,2025-09-11,459,108.51,BUY,2025-09-11 18:00:00
12,3,2,2025-09-09,79,61.95,BUY,2025-09-09 07:00:00
8,1,1,2025-11-17,161,59.25,BUY,2025-11-17 07:00:00
12,4,4,2025-12-20,93,94.51,BUY,2025-12-20 00:00:00
1,4,7,2025-03-20,250,61.42,SELL,2025-03-20 15:00:00
2,3,1,2025-05-17,343,63.57,BUY,2025-05-17 02:00:00
3,5,3,2025-01-28,368,158.33,SELL,2025-01-28 18:00:00
6,4,5,2025-06-24,420,62.62,BUY,2025-06-24 12:00:00
5,1,10,2025-01-28,376,93.23,SELL,2025-01-28 23:00:00
11,3,9,2025-10-10,182,81.36,BUY,2025-10-10 09:00:00
5,5,9,2025-11-12,19,80.19,SELL,2025-11-12 10:00:00
6,2,10,2025-11-28,170,71.49,BUY,2025-11-28 12:00:00
13,1,7,2025-08-02,18,93.36,BUY,2025-08-02 12:00:00
12,1,7,2025-08-21,274,95.13,SELL,2025-08-21 17:00:00
14,3,10,2025-07-19,86,87.92,BUY,2025-07-19 01:00:00
8,2,3,2025-06-12,399,54.2,SELL,2025-06-12 12:00:00
14,1,7,2025-10-06,253,52.08,BUY,2025-10-06 05:00:00
1,1,1,2025-10-18,315,118.49,SELL,2025-10-18 21:00:00
5,3,1,2025-09-23,387,84.91,SELL,2025-09-23 16:00:00
6,1,1,2025-01-22,377,140.44,BUY,2025-01-22 19:00:00
11,5,9,2025-04-10,359,66.53,SELL,2025-04-10 17:00:00
10,2,4,2025-04-19,69,41.27,SELL,2025-04-19 01:00:00
11,4,6,2025-10-29,276,64.97,BUY,2025-10-29 16:00:00
6,4,4,2025-10-17,210,44.72,BUY,2025-10-17 01:00:00
9,2,8,2025-09-15,393,136.1,BUY,2025-09-15 22:00:00
10,5,2,2025-08-07,475,126.67,SELL,2025-08-07 08:00:00
7,3,5,2025-09-28,93,65.39,SELL,2025-09-28 13:00:00
4,3,9,2025-04-30,76,129.25,SELL,2025-04-30 22:00:00
7,4,5,2025-06-22,163,156.49,BUY,2025-06-22 15:00:00
7,1,2,2025-06-01,309,117.12,SELL,2025-06-01 20:00:00
11,2,4,2025-07-04,142,90.64,SELL,2025-07-04 16:00:00
11,5,2,2025-02-23,409,73.22,SELL,2025-02-23 04:00:00
6,3,2,2025-08-31,118,66.04,SELL,2025-08-31 03:00:00
8,2,2,2025-01-13,216,73.59,SELL,2025-01-13 14:00:00
8,1,4,2025-01-27,242,106.21,BUY,2025-01-27 14:00:00
13,4,7,2025-01-03,69,111.46,BUY,2025-01-03 07:00:00
13,1,3,2025-12-30,467,83.81,BUY,2025-12-30 05:00:00
10,5,5,2025-12-06,226,84.33,BUY,2025-12-06 14:00:00
12,4,10,2025-03-30,424,54.6,BUY,2025-03-30 13:00:00
13,1,8,2025-01-16,62,8.4,BUY,2025-01-16 04:00:00
6,5,5,2025-10-11,324,70.89,BUY,2025-10-11 17:00:00
11,5,5,2025-07-12,431,85.8,SELL,2025-07-12 13:00:00
2,5,6,2025-08-02,244,76.92,BUY,2025-08-02 14:00:00
5,2,9,2025-08-02,396,133.42,SELL,2025-08-02 10:00:00
13,5,2,2025-03-10,497,68.89,SELL,2025-03-10 14:00:00
1,3,1,2025-02-08,89,83.53,SELL,2025-02-08 06:00:00
10,5,6,2025-04-27,435,60.52,BUY,2025-04-27 13:00:00
10,1,9,2025-09-29,495,59.53,SELL,2025-09-29 02:00:00
14,3,5,2025-09-02,35,77.32,SELL,2025-09-02 14:00:00
12,4,9,2025-03-05,288,132.38,BUY,2025-03-05 19:00:00
13,3,2,2025-12-07,302,85.39,SELL,2025-12-07 12:00:00
10,1,5,2025-05-20,169,114.19,BUY,2025-05-20 09:00:00
14,4,9,2025-11-16,306,69.39,SELL,2025-11-16 17:00:00
12,1,4,2025-10-17,458,72.07,BUY,2025-10-17 13:00:00
13,1,3,2025-10-14,254,129.94,SELL,2025-10-14 18:00:00
15,2,7,2025-03-21,121,93.27,SELL,2025-03-21 10:00:00
11,2,5,2025-05-09,389,71.55,BUY,2025-05-09 14:00:00
9,1,4,2025-12-06,166,106.47,SELL,2025-12-06 16:00:00
4,5,2,2025-08-28,393,90.24,SELL,2025-08-28 14:00:00
1,2,2,2025-02-14,229,112.31,BUY,2025-02-14 06:00:00
3,1,9,2025-03-24,281,103.74,SELL,2025-03-24 08:00:00
10,3,7,2025-02-24,135,81.51,SELL,2025-02-24 00:00:00
13,1,1,2025-09-17,307,55.23,BUY,2025-09-17 13:00:00
15,1,5,2025-11-15,352,101.46,SELL,2025-11-15 09:00:00
2,4,6,2025-01-06,161,83.21,SELL,2025-01-06 05:00:00
9,2,5,2025-07-13,341,100.39,SELL,2025-07-13 00:00:00
7,4,8,2025-09-20,358,71.47,SELL,2025-09-20 00:00:00
10,5,7,2025-05-30,238,122.18,SELL,2025-05-30 20:00:00
10,1,4,2025-09-15,29,42.65,BUY,2025-09-15 00:00:00
12,2,5,2025-11-12,446,33.8,SELL,2025-11-12 01:00:00
15,2,3,2025-12-11,220,74.6,SELL,2025-12-11 02:00:00
6,2,7,2025-01-10,266,103.31,BUY,2025-01-10 16:00:00
4,1,9,2025-09-23,273,96.61,SELL,2025-09-23 11:00:00
11,1,2,2025-06-25,175,63.96,BUY,2025-06-25 06:00:00
4,3,9,2025-11-27,70,75.15,BUY,2025-11-27 23:00:00
12,4,4,2025-10-15,52,57.64,SELL,2025-10-15 03:00:00
12,4,8,2025-10-08,465,117.77,SELL,2025-10-08 18:00:00
7,1,10,2025-04-14,29,74.92,SELL,2025-04-14 00:00:00
8,5,3,2025-04-25,443,32.68,BUY,2025-04-25 03:00:00
4,2,7,2025-08-14,195,83.42,SELL,2025-08-14 01:00:00
14,1,8,2025-03-15,411,106.75,SELL,2025-03-15 09:00:00
7,1,4,2025-02-06,222,113.69,BUY,2025-02-06 12:00:00
3,1,9,2025-06-08,30,124.36,SELL,2025-06-08 20:00:00
12,2,10,2025-03-02,478,121.14,BUY,2025-03-02 20:00:00
12,2,10,2025-03-14,82,68.32,BUY,2025-03-14 05:00:00
9,1,9,2025-03-08,215,124.81,SELL,2025-03-08 21:00:00
12,3,10,2025-08-23,265,95.31,SELL,2025-08-23 06:00:00
3,4,2,2025-10-09,111,79.1,BUY,2025-10-09 23:00:00
14,3,3,2025-10-19,39,61.93,SELL,2025-10-19 02:00:00
3,3,3,2025-05-27,329,42.76,BUY,2025-05-27 13:00:00
10,1,2,2025-06-05,223,60.37,SELL,2025-06-05 15:00:00
12,2,7,2025-12-18,260,123.06,SELL,2025-12-18 10:00:00
13,4,7,2025-04-18,248,260.12,BUY,2025-04-18 22:00:00
2,3,6,2025-02-14,171,115.2,BUY,2025-02-14 07:00:00
3,5,5,2025-06-30,490,47.32,SELL,2025-06-30 04:00:00
8,2,8,2025-08-11,371,102.01,SELL,2025-08-11 14:00:00
2,2,8,2025-01-01,15,76.25,BUY,2025-01-01 05:00:00
13,4,4,2025-11-09,401,48.96,BUY,2025-11-09 01:00:00
1,4,3,2025-12-27,21,144.21,BUY,2025-12-27 19:00:00
5,4,1,2025-12-08,213,139.02,BUY,2025-12-08 11:00:00
8,1,7,2025-09-06,480,59.73,BUY,2025-09-06 14:00:00
